time,id_station,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,s97,s98,s99
2019-04-30T00:00:00,st0,0.6394267984578837,0.5706637160224288,0.17280721183078918,0.7809740369230991,0.2806041548885516,0.18939587288020976,0.9829287027254672,0.8534215997001047,0.5377290909932226,0.7815951230576763,0.6163848478804527,0.4779687395482076,0.6949030503320525,0.3874025664685953,0.8301322934850434,0.9347713202528232,0.7621124648342922,0.565340285574919,0.36212537384007903,0.5955183297192356,0.514899266296649,0.22993553644534193,0.3856971748659048,0.732276312531614,0.08716181831447867,0.9574850151374582,0.013244207490993865,0.697353159754183,0.32229847238708165,0.3213456796548013,0.21553088259670095,0.3427868554597986,0.6886417299317463,0.8986981989451391,0.5619277633215027,0.5888912865197129,0.1699622694340761,0.4061328186793902,0.47660578798558484,0.383926121914124,0.19378234449820042,0.014142068350420423,0.8148688911970935,0.09277007340011245,0.9078933608690212,0.8200350077041053,0.9223197978937018,0.8444303443927869,0.3298186727082765,0.24713812995893103,0.9719391850975843,0.10502076587429476,0.1392289015092345,0.8950020686629278,0.5975978001833029,0.7698533040438236,0.18756579012413865,0.9892543879065686,0.8029137117703639,0.2885532393805259,0.42191763598326304,0.08309163067520009,0.9823484715615993,0.5403743025275717,0.694102092385567,0.4955233616989335,0.8362366872514319,0.8680875003836175,0.8234721149265393,0.25232913840232307,0.7701939332736669,0.732700592508608,0.8177897759247781,0.10971729808271369,0.2226373034540401,0.04742023965440367,0.690033698756606,0.13003410816103989,0.29434307254558434,0.693437408035208,0.8994763820548952,0.6070114215051631,0.8553115891976517,0.5516693220401281,0.6089946279830707,0.026747150925180763,0.4682384932103342,0.5947192029575838,0.012169399920992419,0.20732423625885898,0.49692101043018044,0.7290354694963546,0.43400532627278665,0.7381679762095635,0.9397266934701601,0.08997771548447686,0.20983739791517564,0.9537402676700237,0.28125263993855687,0.07597667401604347
2019-04-30T00:00:10,st0,0.27502931836911926,0.6643713017420091,0.9083042158719234,0.7478954984763247,0.45857892497050634,0.5026388011639139,0.4890678342440997,0.8534215997001047,0.5377290909932226,0.9711356826974515,0.6163848478804527,0.8678569550433912,0.6949030503320525,0.3874025664685953,0.8870072252310496,0.37606206251167884,0.906390131232194,0.680221215530885,0.09772105256930819,0.8158732875453711,0.7461279010111769,0.1494136545226007,0.3856971748659048,0.26696759176650975,0.9105940949419525,0.9574850151374582,0.47081304395065404,0.6930546273378528,0.1766395217543213,0.6329845440007364,0.21553088259670095,0.1355245033757423,0.8392619044089914,0.825043304200756,0.15069102772808218,0.07998170810370753,0.9236213667254543,0.6216466891963428,0.47660578798558484,0.7810421218644333,0.33869422747111966,0.41469377404719676,0.3696364459294337,0.1103716603371716,0.32154125498450625,0.23843514726998938,0.8379093399201084,0.8444303443927869,0.4203001189821022,0.6007603707642396,0.5637759144766296,0.7596006333467583,0.8575240986823096,0.8950020686629278,0.6001019022202362,0.7456901238589695,0.18756579012413865,0.9892543879065686,0.513798977985152,0.8739401617253194,0.42191763598326304,0.19704199097312058,0.18601928834904824,0.42588552595391005,0.8709481484703128,0.013393526147113421,0.6458738184503073,0.8680875003836175,0.7407835689221924,0.10825383597497029,0.5033781968025045,0.32427004886735633,0.31575207137010863,0.21373746196901866,0.25304865161568,0.15833280602554967,0.9859328492794353,0.172939781035783,0.2205931442361403,0.9529517304160545,0.23213151647439445,0.20758647663808816,0.22326338359825615,0.680452041657443,0.8546363893642542,0.9421918165530017,0.6102125010947514,0.7690193266978647,0.1242438456485917,0.7069002631205477,0.658040057236031,0.24097952974213188,0.6658403927169478,0.7381679762095635,0.4126123691925231,0.7029189013232618,0.20983739791517564,0.22445584806598928,0.8014154892913476,0.02604367608802094
2019-04-30T00:00:20,st0,0.1395379285251439,0.6643713017420091,0.2798545542807238,0.9655260328224946,0.7603395830361247,0.5026388011639139,0.7998200854788458,0.42751174886130316,0.5377290909932226,0.70810488308098,0.42022418420761287,0.19285127562797544,0.11453443833316934,0.2610592377726295,0.6067472854308188,0.6527408077331756,0.2626370138519347,0.9384115539596509,0.40245194766157344,0.8158732875453711,0.4994610454597386,0.1494136545226007,0.3856971748659048,0.6020635217276619,0.048279320680806315,0.8733459472414641,0.47081304395065404,0.5672272606980655,0.1766395217543213,0.5246364506059612,0.0034761171924105883,0.4113262356323649,0.9519822867816049,0.8678167991360803,0.21513020273981887,0.07998170810370753,0.9236213667254543,0.735267684207764,0.8253717661987013,0.24130119798869376,0.8410227336568621,0.024793810073160283,0.08843581210384321,0.1103716603371716,0.32154125498450625,0.6943545164562797,0.8362854515224777,0.24593286902799538,0.4203001189821022,0.676927335566752,0.9590844382003341,0.6987102489296642,0.8619593046183395,0.7627461659064246,0.48069800358873516,0.13422816432416618,0.8174711647626178,0.29445157431138536,0.250180393402363,0.8739401617253194,0.5346768793834233,0.4970130186933184,0.1729934190529323,0.42588552595391005,0.41947247663835974,0.9181874141958969,0.770842603971218,0.6787639696257359,0.7868980797974653,0.5418175921885572,0.9798318567728216,0.32427004886735633,0.4604399475746851,0.21713369636246793,0.8394161901379886,0.6811892926849523,0.6349485954880701,0.7232618380739946,0.6246095488814194,0.7400397852418696,0.39851876996599156,0.18957061682277843,0.38306972435070197,0.680452041657443,0.756990864031711,0.9421918165530017,0.9541884472605011,0.23886259110575603,0.9065094590942113,0.048567649242656885,0.7612312917889411,0.24538593254200536,0.6658403927169478,0.1947561474395647,0.9253348266482794,0.814019384766941,0.9154951144393684,0.10665851588517394,0.26334239091362177,0.08438873372088129
2019-04-30T00:00:30,st0,0.1395379285251439,0.9746544909522217,0.2798545542807238,0.16731810706769068,0.8864089719590657,0.5026388011639139,0.1274339878923274,0.8739769017015965,0.5667021611552595,0.2370178760090611,0.6052559204226526,0.8232491701568112,0.8418537241377133,0.19158189613720789,0.10660795437495696,0.16533790111017266,0.555670175030756,0.9903571549470201,0.40245194766157344,0.527805142873998,0.2072290941135012,0.1494136545226007,0.3358515532821599,0.8657428601393644,0.6841534816362329,0.29562934621012127,0.18814736012758349,0.5672272606980655,0.1766395217543213,0.4187661379476516,0.00026692928328120313,0.4113262356323649,0.22037205477966415,0.20996732337095947,0.8571181237123373,0.07998170810370753,0.9236213667254543,0.5388852376728206,0.542711445237666,0.22255912384789467,0.3921017525260888,0.3092280528321254,0.01658411241713975,0.9817984520339833,0.6342503855592752,0.28471980086823057,0.8362854515224777,0.14304738700166075,0.4878089769277901,0.65642489846769,0.2694245089205012,0.9132591910907945,0.6240581244216244,0.7627461659064246,0.48069800358873516,0.13404437657123847,0.7711073474506442,0.2883556926335725,0.250180393402363,0.5707136648874443,0.27722532073771744,0.4970130186933184,0.09140771570703354,0.062106624907918295,0.8187235880335448,0.47014590671019885,0.031113883912923135,0.8297606530957996,0.7868980797974653,0.10131776346823707,0.19634034482620644,0.9565939194221925,0.5332157357375195,0.2941739622957734,0.9267237331348616,0.050897228602310385,0.8738991303964396,0.7232618380739946,0.5460680144655576,0.026908911211396602,0.6933113128876072,0.46828859508066967,0.667057963466037,0.20682870979781198,0.9020955559636575,0.6637347179387955,0.9541884472605011,0.34098514599042373,0.8167816258639281,0.09521189144088571,0.0782128059708197,0.962851852669066,0.3123065732544865,0.36208172450135967,0.9253348266482794,0.9057784607351964,0.7207382275342857,0.47710681665830024,0.7279274578856645,0.29462265826851963
2019-04-30T00:00:40,st0,0.7406677446676758,0.9746544909522217,0.2798545542807238,0.16731810706769068,0.15678812406619602,0.9361818099905508,0.7643927095855585,0.0781438062130837,0.24469224554353997,0.48858792009426666,0.6052559204226526,0.8232491701568112,0.7136942576761122,0.9787479157847337,0.05720616712747373,0.9184461849686286,0.28783704141351496,0.38037561327392355,0.8979262330379228,0.527805142873998,0.1783158080548023,0.7178284653358744,0.6560379324325047,0.8163670820391087,0.6841534816362329,0.45851917682054755,0.032619116397696435,0.3594605804596309,0.05871983764541089,0.4187661379476516,0.03974327890138929,0.4113262356323649,0.7822075770713678,0.24448553622245717,0.6892487350769,0.9575645234576886,0.34936414842429453,0.9635895642136758,0.3306391746153895,0.38862093360599903,0.530687235969071,0.7577774371472211,0.4874052204943873,0.973081200139341,0.9686598312680742,0.09850348042160817,0.8425988517503429,0.5999347189124768,0.7051442358959457,0.65642489846769,0.7513291722023417,0.9132591910907945,0.7651880736392584,0.598960201351927,0.19414061413718464,0.9965190403680524,0.8746497983564586,0.2883556926335725,0.5161747327186408,0.5707136648874443,0.8009940144934553,0.5801377777967647,0.3012167380526606,0.2240110321399741,0.3004039958677285,0.47014590671019885,0.35828076459559377,0.2684026146190337,0.5216720857849286,0.29671046846333693,0.6877819253667297,0.9565939194221925,0.3545812046684901,0.2941739622957734,0.17309923111386394,0.3627976423931716,0.04298853154725346,0.08555617720715103,0.2564274148710062,0.5278346824951425,0.19694593767168111,0.5861470502155691,0.667057963466037,0.6256259824084902,0.575374722104446,0.49971830955183805,0.03717938807877408,0.6673857628576205,0.3989731925022463,0.8324493920666405,0.9312575301443206,0.962851852669066,0.22272842437190277,0.45821083462521706,0.2829845185669385,0.13617903360674244,0.8156437986966482,0.365578190276335,0.1429862138072424,0.29462265826851963
2019-04-30T00:00:50,st0,0.08693883262941615,0.5440819599280334,0.6191765488458958,0.16731810706769068,0.9527601421738273,0.9623767660481749,0.5018585825413059,0.5172468669580443,0.1826846576459633,0.8905570508494771,0.6052559204226526,0.41558440768851657,0.006119200445208972,0.8446707345336872,0.15761462313523944,0.9330520459198103,0.12889283560665454,0.38037561327392355,0.7734124281189093,0.527805142873998,0.1783158080548023,0.7178284653358744,0.5998979949113759,0.8163670820391087,0.6841534816362329,0.7207000896892658,0.1843308110279973,0.3594605804596309,0.05871983764541089,0.4187661379476516,0.03974327890138929,0.4113262356323649,0.5045307529813096,0.17502124522366402,0.33962302783786724,0.9575645234576886,0.903263358958669,0.005972174265343688,0.3306391746153895,0.8484281359115983,0.7366653126733926,0.2911905124555628,0.12877428397630575,0.2716875248400359,0.08281919249364711,0.16241453097467096,0.1574968638641404,0.1085788885170682,0.7051442358959457,0.9366540597144902,0.7513291722023417,0.08044785087526451,0.6909089963022421,0.8953133498168588,0.5429402847419827,0.9965190403680524,0.9030421620931646,0.27405416740656263,0.02656245248623057,0.1078447895973983,0.7815510502388769,0.10482804959908298,0.03325749202302353,0.23467516013314094,0.6235641277683959,0.6557659786021018,0.23108745079338078,0.5643365222559487,0.5216720857849286,0.344678248332263,0.23327880178597038,0.5499539482095083,0.3545812046684901,0.8738574906572818,0.5820958236221541,0.3627976423931716,0.22924887940394667,0.695482778089185,0.32986684427418533,0.16780188022544162,0.5056013278799801,0.5861470502155691,0.6138628100097004,0.29556131914113803,0.019156607251367586,0.06031554912969028,0.7942412626938608,0.1037139614831033,0.7643797798093257,0.8324493920666405,0.8393845264129848,0.19622201670147177,0.17712643348463863,0.45821083462521706,0.32249548772603354,0.886225300076602,0.5629419010578514,0.7129457775523307,0.4091500755222467,0.32371450363250653
2019-04-30T00:01:00,st0,0.03178267948178359,0.9883314855964674,0.6472784004740801,0.234627192184497,0.5781214458505499,0.7867570460275187,0.8430629136088439,0.5172468669580443,0.8575226086757112,0.5109604662711036,0.5907373591599235,0.08264781691444734,0.4314490832419994,0.43199320471901814,0.3719489135892692,0.22383437842823595,0.12889283560665454,0.7490861751905137,0.6280698376914489,0.10661708991031649,0.1630348062770327,0.7178284653358744,0.3059086831958153,0.4983350172733376,0.24029537983089455,0.7207000896892658,0.21189136422211563,0.9989259111375905,0.06450006921898155,0.4187661379476516,0.2459838457116703,0.8178051843336723,0.5045307529813096,0.221691041137009,0.33962302783786724,0.6558247513796851,0.45675216478622793,0.22885974002839626,0.17392415902351677,0.2849068909161355,0.7366653126733926,0.2911905124555628,0.12877428397630575,0.6461961488838892,0.18734221186868105,0.9485781263231428,0.4959018100790894,0.1085788885170682,0.859416938711048,0.1760025457381451,0.9025746863128783,0.46223144338541855,0.9745402006180781,0.039824900211795744,0.951162480807028,0.5454516679927108,0.4760264213726384,0.4886114886231685,0.39531099400328384,0.044819706333983356,0.4319488513022294,0.5400816220249502,0.129147364135638,0.22404328756072445,0.2864514127365645,0.6557659786021018,0.31559791229782497,0.5695438252475625,0.5216720857849286,0.2654913561697029,0.23327880178597038,0.5064351943937165,0.6930603448287163,0.9903171047193862,0.3408470691509292,0.9863295378616377,0.4815511720607377,0.695482778089185,0.38688119586039793,0.1849543812061013,0.6617085629067949,0.4365002568824994,0.14377064480008295,0.3882906021927196,0.1651926740072135,0.06031554912969028,0.8906905191557457,0.1037139614831033,0.3718776586910977,0.8331899115975085,0.04485689099354584,0.19622201670147177,0.17712643348463863,0.8436389680153199,0.6530910612590614,0.9065961120358599,0.34552627400353386,0.5720443960138621,0.17930120518116266,0.7095586434256885
2019-04-30T00:01:10,st0,0.03178267948178359,0.020334306288165793,0.41199220629616506,0.9404373373379956,0.8550040217466823,0.8296905510546095,0.1314176701734422,0.5172468669580443,0.6896374502582872,0.5109604662711036,0.2529362119086084,0.5934849642207118,0.09897465740915323,0.051786314715844384,0.268204866626484,0.867466191486625,0.08500244946449553,0.7064308397938053,0.6280698376914489,0.7588896559411593,0.6022876600198036,0.08519739570611384,0.3059086831958153,0.4983350172733376,0.485522886550925,0.29410941310718075,0.936297983715834,0.9989259111375905,0.5199251760903496,0.16940764245804063,0.3767177466657008,0.9962352343973023,0.2957505740390025,0.9515989712542268,0.0631713531180258,0.6558247513796851,0.9508750648232352,0.6980035759874297,0.6692314154109367,0.2827405740792097,0.3909899810827754,0.931741328654651,0.6399335603028795,0.18815803216818783,0.05666693896286934,0.6156917288193022,0.2517771631104211,0.6774351210799844,0.7888541655001234,0.48624319618705747,0.03103363887873334,0.39812959743648535,0.30597785406171163,0.039824900211795744,0.0067311938678116245,0.5454516679927108,0.3550104272208435,0.43597681478488537,0.06855343168613126,0.03948401484080777,0.5684686807684128,0.07998600179359483,0.8140580938898716,0.22404328756072445,0.16550156452188136,0.6557659786021018,0.9090000486471367,0.5695438252475625,0.2922432815926639,0.18258099401885763,0.854745769913142,0.08105534109139556,0.7865486551563369,0.9744734607441937,0.3618108901556022,0.9431766369041803,0.16057432919726056,0.5910019478468277,0.9405920935014029,0.29884649669516805,0.7205787120017545,0.679618723845949,0.29133037307110554,0.9435974475441375,0.1651926740072135,0.06031554912969028,0.6310895186175965,0.2188945311512016,0.4079767037915939,0.8331899115975085,0.7755846334313148,0.9978440659964312,0.17712643348463863,0.8436389680153199,0.9866723679897805,0.13578558584546674,0.5154381070626862,0.22728067038965694,0.17930120518116266,0.40291439980667587
2019-04-30T00:01:20,st0,0.2326608933907396,0.043534425166776636,0.4790309299601545,0.749739736915117,0.8550040217466823,0.44422946933394625,0.1314176701734422,0.23057350554674116,0.17743067473346574,0.7501923229422827,0.2529362119086084,0.5934849642207118,0.7255571533758435,0.47985237027690264,0.40414831472280976,0.14069135521899234,0.6741346758266205,0.4860919447869857,0.1934167251776503,0.7588896559411593,0.5346590464207898,0.08519739570611384,0.44959814252168195,0.043976605123981716,0.9318017394333744,0.5477580325981567,0.7830157670991916,0.9437199466202698,0.0923639941761143,0.18814371592904655,0.3767177466657008,0.2985708230455576,0.14221947463620843,0.7057904484387617,0.68027710903431,0.6847542711184137,0.21709190900740138,0.3745807528960101,0.8113591509497573,0.28197798303297816,0.35315606248202025,0.931741328654651,0.002605202644267446,0.21318720981554162,0.8412358928465378,0.7004703261339242,0.9929620421162052,0.6774351210799844,0.5160808365828199,0.25981888409262777,0.7562958220625751,0.43003951824256226,0.519334211261996,0.2041677833227854,0.6789254866249748,0.4087109516655961,0.5164379602039559,0.4699745847276542,0.9546607519892143,0.03948401484080777,0.3638277289319105,0.3747159665136204,0.1404637709969273,0.6428990279031961,0.2892850303502488,0.6637523649123088,0.9090000486471367,0.7623531855151731,0.6917032050296635,0.30961902985606626,0.6950157983291326,0.7147215845942122,0.3757538173954258,0.7850874668358657,0.3618108901556022,0.25808353987989063,0.22339151575957927,0.9282330573113787,0.09928654004047888,0.6548017557753609,0.8867040452921978,0.9513750330018342,0.06473470583818564,0.6917363578018791,0.3357350828220026,0.6207996569488473,0.6310895186175965,0.8428834824203614,0.49146088075705985,0.8174390536721106,0.9177270622463742,0.8354935868694298,0.02423811897014838,0.876701614189964,0.7255788875018494,0.19629168527614926,0.7813257531504406,0.22728067038965694,0.4318986565772023,0.8398302108595544
2019-04-30T00:01:30,st0,0.026535969683863625,0.9810394225515603,0.4790309299601545,0.16691046503965246,0.8569737637174784,0.6068548211487469,0.1314176701734422,0.5405380228975399,0.26576333904248217,0.32165493131658185,0.18435793231760134,0.9674146034953753,0.06752516591974822,0.9122661949657326,0.23268895620392216,0.14069135521899234,0.22327265160212528,0.18418724869320524,0.23833616236899002,0.7588896559411593,0.437703274406548,0.270867451402673,0.3179348704349627,0.2723557571965557,0.9395425726300867,0.5477580325981567,0.7830157670991916,0.9332393161967262,0.5894787055133729,0.9061313444088173,0.9484143569148216,0.2985708230455576,0.3302397802476451,0.03975788751630649,0.7897534547729511,0.07826607085922666,0.9761561444762353,0.08038487611364298,0.37001301700891154,0.28197798303297816,0.6728245461612102,0.7247733075928089,0.18695217766432637,0.27208891133241175,0.16283421843964108,0.7672492152123237,0.9929620421162052,0.6603597378964152,0.38199875704776476,0.25981888409262777,0.4949490961048546,0.43003951824256226,0.5087520093304096,0.46234144398026134,0.6789254866249748,0.25266648405627123,0.5164379602039559,0.8644382355725536,0.5627352170588191,0.7797066809014566,0.5224285748922837,0.5986222376754803,0.3496800265922271,0.3559864885092068,0.11318065340033145,0.6637523649123088,0.698809485637139,0.07828513655511993,0.19724346121161496,0.9030969683175936,0.6950157983291326,0.4815605016860005,0.5383209893389556,0.22396409254039307,0.3299768001394242,0.20454334804765684,0.6440808597705355,0.733152768145495,0.4721548968495316,0.8954534331233198,0.8999442141035645,0.6136122757190038,0.06473470583818564,0.5453517511372257,0.31424428930110626,0.22802828417033605,0.6310895186175965,0.1390604493974701,0.579818651742181,0.24740969614181574,0.7702430863821738,0.8354935868694298,0.04968038406440034,0.22794167903700513,0.05571451581355502,0.9350003138816366,0.8104045735227619,0.48909700017272395,0.17604377942699856,0.811058575854025
